Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,133.46,133.927,4,1,0.461,,19,8,198,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,133.927,134.394,1,1,0.462,,19,9,199,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,134.405,134.844,2,1,0.43,,,,,,,1,M,,2,0,0,0,0,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,134.845,135.277,3,1,0.425,,,,,,,2,R,,3,0,1,1,1,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,135.277,135.744,2,1,0.456,,,,,,,8,M,,2,0,2,2,7,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,135.744,136.344,1,1,0.588,,,,,,,5,I,,1,0,3,3,4,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,136.344,136.776,3,0,0.421,,,,,,,9,L,,4,0,4,4,8,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,136.777,137.36,2,1,0.579,,,,,,,3,M,,2,0,5,5,2,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,137.361,137.977,3,1,0.604,,,,,,,7,R,,3,0,6,6,6,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,137.977,138.827,1,1,0.837,,,,,,,10,I,,1,0,7,7,9,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,138.828,139.544,1,1,0.71,,,,,,,6,I,,1,0,8,8,5,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,139.544,140.077,3,1,0.521,,,,,,,4,R,,3,0,9,9,3,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,140.078,140.811,4,1,0.725,,,,,,,9,L,,4,1,0,10,8,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,140.811,141.327,2,1,0.504,,,,,,,1,M,,2,1,1,11,0,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,141.328,141.977,2,1,0.642,,,,,,,3,M,,2,1,2,12,2,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,141.977,142.526,1,1,0.542,,,,,,,5,I,,1,1,3,13,4,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,142.527,142.994,3,1,0.459,,,,,,,7,R,,3,1,4,14,6,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,142.994,143.494,2,1,0.492,,,,,,,8,M,,2,1,5,15,7,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,143.494,143.961,3,1,0.455,,,,,,,4,R,,3,1,6,16,3,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,143.961,144.494,3,1,0.527,,,,,,,2,R,,3,1,7,17,1,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,144.494,145.094,1,1,0.592,,,,,,,10,I,,1,1,8,18,9,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,145.094,145.594,1,1,0.488,,,,,,,6,I,,1,1,9,19,5,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,145.594,146.194,2,1,0.589,,,,,,,8,M,,2,2,0,20,7,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,146.194,146.711,1,1,0.506,,,,,,,10,I,,1,2,1,21,9,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,146.711,147.194,1,1,0.477,,,,,,,6,I,,1,2,2,22,5,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,147.194,147.744,2,1,0.546,,,,,,,3,M,,2,2,3,23,2,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,147.744,148.327,4,1,0.574,,,,,,,9,L,,4,2,4,24,8,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,148.328,148.911,3,1,0.572,,,,,,,4,R,,3,2,5,25,3,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,148.911,149.044,3,1,0.12,,,,,,,2,R,,3,2,6,26,1,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,149.044,149.861,3,1,0.809,,,,,,,7,R,,3,2,7,27,6,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,149.861,150.377,2,1,0.505,,,,,,,1,M,,2,2,8,28,0,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,150.377,150.877,1,1,0.496,,,,,,,5,I,,1,2,9,29,4,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,150.878,151.361,3,1,0.471,,,,,,,4,R,,3,3,0,30,3,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,151.361,151.844,2,1,0.48,,,,,,,8,M,,2,3,1,31,7,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,151.844,152.461,1,1,0.613,,,,,,,5,I,,1,3,2,32,4,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,152.461,152.977,2,1,0.504,,,,,,,1,M,,2,3,3,33,0,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,152.978,153.527,2,1,0.546,,,,,,,3,M,,2,3,4,34,2,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,153.528,154.277,4,1,0.746,,,,,,,9,L,,4,3,5,35,8,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,154.278,154.844,3,1,0.553,,,,,,,2,R,,3,3,6,36,1,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,154.844,155.477,1,1,0.621,,,,,,,6,I,,1,3,7,37,5,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,155.477,155.976,1,1,0.494,,,,,,,10,I,,1,3,8,38,9,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,155.977,156.461,3,1,0.481,,,,,,,7,R,,3,3,9,39,6,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,156.461,156.91,3,1,0.437,,,,,,,2,R,,3,4,0,40,1,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,156.911,157.361,3,0,0.443,,,,,,,3,M,,2,4,1,41,2,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,157.361,157.511,2,0,0.147,,,,,,,6,I,,1,4,2,42,5,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,157.511,158.127,2,1,0.605,,,,,,,1,M,,2,4,3,43,0,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,158.127,158.677,3,1,0.539,,,,,,,4,R,,3,4,4,44,3,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,158.678,159.261,1,1,0.57,,,,,,,10,I,,1,4,5,45,9,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,159.261,159.794,2,1,0.523,,,,,,,8,M,,2,4,6,46,7,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,159.794,160.277,3,1,0.48,,,,,,,7,R,,3,4,7,47,6,1,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,160.278,160.843,4,1,0.555,,,,,,,9,L,,4,4,8,48,8,1,,
