Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,56.0876,56.7019,2,1,0.6094,,5,7,57,7,1,8,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,56.7022,57.3335,4,1,0.625,,5,8,58,8,1,9,L,,4,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,57.3341,57.9166,1,1,0.5786,,5,9,59,9,1,10,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,57.9171,58.532,2,1,0.6144,,6,0,60,0,1,1,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,58.5323,59.0988,3,1,0.5598,,6,1,61,1,1,2,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,59.0994,59.6982,2,1,0.5938,,6,2,62,2,1,3,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,59.6987,60.2984,3,1,0.5937,,6,3,63,3,1,4,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,60.2988,60.9134,1,1,0.6066,,6,4,64,4,1,5,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,60.9137,61.5483,1,1,0.63,,6,5,65,5,1,6,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,61.5488,62.1146,3,1,0.5593,,6,6,66,6,1,7,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,62.1151,62.7298,2,1,0.6053,,6,7,67,7,1,8,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,62.7305,63.329,4,1,0.5949,,6,8,68,8,1,9,L,,4,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,63.3295,63.8954,1,1,0.564,,6,9,69,9,1,10,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,63.8957,64.5123,2,1,0.6054,,7,0,70,0,1,1,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,64.5129,65.0454,3,1,0.5257,,7,1,71,1,1,2,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,65.0461,65.5936,2,1,0.5451,,7,2,72,2,1,3,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,65.5939,66.2126,3,1,0.6076,,7,3,73,3,1,4,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,66.2133,66.826,1,1,0.6109,,7,4,74,4,1,5,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,66.8263,67.4088,1,1,0.5807,,7,5,75,5,1,6,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,67.4092,67.978,3,1,0.5592,,7,6,76,6,1,7,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,67.9782,68.5417,2,1,0.563,,7,7,77,7,1,8,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,68.542,69.2248,4,1,0.6792,,7,8,78,8,1,9,L,,4,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,69.2253,69.7737,1,1,0.5475,,7,9,79,9,1,10,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,69.774,70.3406,2,1,0.5585,,8,0,80,0,1,1,M,,2,,,,,,,
